"endTime","artistName","trackName","msPlayed","danceability","energy","valence","loudness","instrumentalness","day_of_week","time_of_day","session_id","listener_category","mood"
2024-01-29 21:00:00,"Justin Timberlake","SexyBack (feat. Timbaland)",132844,0.967,0.583,0.964,-5.562,0,"Monday","Evening",408,"Light Listeners","Fun, Playful, Lively"
2024-01-29 23:31:00,"Smash Mouth","All Star",198122,0.731,0.867,0.776,-5.881,0,"Monday","LateNight",409,"Occasional Listeners","Happy, Energetic, Uplifting"
2024-01-29 23:36:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",95765,0.73,0.849,0.887,-5.281,2.57e-05,"Monday","LateNight",409,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-29 23:53:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",21696,0.73,0.849,0.887,-5.281,2.57e-05,"Monday","LateNight",409,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 00:03:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",150229,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Night",409,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 01:08:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",350016,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Night",410,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 03:02:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Night",411,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 05:04:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",218490,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Night",412,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 15:38:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Afternoon",413,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 15:40:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",100964,0.599,0.651,0.153,-7.343,0,"Tuesday","Afternoon",413,"Super Listeners","Anxious, Intense, Agitated"
2024-01-30 15:44:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Afternoon",413,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 15:46:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",97451,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Afternoon",413,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 15:50:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",203765,0.599,0.651,0.153,-7.343,0,"Tuesday","Afternoon",413,"Super Listeners","Anxious, Intense, Agitated"
2024-01-30 15:53:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Afternoon",413,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 15:54:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",39012,0.599,0.651,0.153,-7.343,0,"Tuesday","Afternoon",413,"Super Listeners","Anxious, Intense, Agitated"
2024-01-30 16:01:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",404114,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Afternoon",413,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 16:01:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",10318,0.599,0.651,0.153,-7.343,0,"Tuesday","Afternoon",413,"Super Listeners","Anxious, Intense, Agitated"
2024-01-30 16:05:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Afternoon",413,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 16:05:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",27897,0.599,0.651,0.153,-7.343,0,"Tuesday","Afternoon",413,"Super Listeners","Anxious, Intense, Agitated"
2024-01-30 16:09:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Afternoon",413,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 16:12:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",197326,0.599,0.651,0.153,-7.343,0,"Tuesday","Afternoon",413,"Super Listeners","Anxious, Intense, Agitated"
2024-01-30 17:16:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Afternoon",414,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 18:40:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",246912,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Evening",415,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 21:40:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Evening",416,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 21:42:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",104996,0.599,0.651,0.153,-7.343,0,"Tuesday","Evening",416,"Super Listeners","Anxious, Intense, Agitated"
2024-01-30 21:45:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",196245,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","Evening",416,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-30 23:19:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",183466,0.73,0.849,0.887,-5.281,2.57e-05,"Tuesday","LateNight",417,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-31 00:20:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",371453,0.73,0.849,0.887,-5.281,2.57e-05,"Wednesday","Night",418,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-31 00:28:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",318229,0.73,0.849,0.887,-5.281,2.57e-05,"Wednesday","Night",418,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-31 17:37:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",271637,0.73,0.849,0.887,-5.281,2.57e-05,"Wednesday","Afternoon",419,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-31 17:40:00,"HAIM","Gasoline (feat. Taylor Swift)",193373,0.658,0.717,0.595,-4.257,0.0022,"Wednesday","Afternoon",419,"Super Listeners","Confident, Empowered, Motivational"
2024-01-31 17:45:00,"HAIM","The Wire",245800,0.547,0.635,0.525,-5.569,5.01e-06,"Wednesday","Afternoon",419,"Super Listeners","Confident, Empowered, Motivational"
2024-01-31 17:48:00,"Calvin Harris","Pray to God (feat. HAIM)",232226,0.606,0.949,0.436,-2.749,2.76e-05,"Wednesday","Afternoon",419,"Occasional Listeners","Fun, Playful, Lively"
2024-01-31 17:52:00,"HAIM","Now I'm In It - Bonus Track",204280,0.717,0.707,0.206,-9.495,0.000117,"Wednesday","Afternoon",419,"Super Listeners","Anxious, Intense, Agitated"
2024-01-31 17:56:00,"HAIM","The Steps",247600,0.703,0.714,0.62,-4.967,1.65e-06,"Wednesday","Afternoon",419,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-31 17:59:00,"Taylor Swift","I Think He Knows",173386,0.897,0.366,0.416,-8.029,0.000353,"Wednesday","Afternoon",419,"Super Listeners","Content, Peaceful, Reflective"
2024-01-31 18:01:00,"Reneé Rapp","Too Well",156631,0.688,0.602,0.343,-4.71,0,"Wednesday","Evening",419,"Occasional Listeners","Balanced, Neutral, Easy-going"
2024-01-31 18:02:00,"Waxahatchee","Lilacs",27937,0.74,0.696,0.426,-9.447,3.12e-05,"Wednesday","Evening",419,"Occasional Listeners","Fun, Playful, Lively"
2024-01-31 18:06:00,"Big Red Machine","Renegade",254466,0.53,0.712,0.577,-8.135,0.0233,"Wednesday","Evening",419,"Light Listeners","Confident, Empowered, Motivational"
2024-01-31 18:11:00,"HAIM","Falling",257813,0.741,0.894,0.297,-5.648,4.89e-05,"Wednesday","Evening",419,"Super Listeners","Anxious, Intense, Agitated"
2024-01-31 18:12:00,"Twin Shadow","Saturdays (feat. HAIM)",103808,0.47,0.696,0.802,-4.749,3.85e-05,"Wednesday","Evening",419,"Occasional Listeners","Confident, Empowered, Motivational"
2024-01-31 23:12:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",524906,0.73,0.849,0.887,-5.281,2.57e-05,"Wednesday","LateNight",420,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-31 23:42:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Wednesday","LateNight",420,"Super Listeners","Happy, Energetic, Uplifting"
2024-01-31 23:43:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",84345,0.599,0.651,0.153,-7.343,0,"Wednesday","LateNight",420,"Super Listeners","Anxious, Intense, Agitated"
2024-01-31 23:49:00,"Taylor Swift","Timeless (Taylor’s Version) (From The Vault)",321396,0.629,0.578,0.651,-5.806,0,"Wednesday","LateNight",420,"Super Listeners","Fun, Playful, Lively"
2024-01-31 23:53:00,"Taylor Swift","Haunted (Taylor's Version)",245413,0.44,0.916,0.371,-1.927,0,"Wednesday","LateNight",420,"Super Listeners","Balanced, Neutral, Easy-going"
2024-01-31 23:59:00,"Taylor Swift","Enchanted (Taylor's Version)",353253,0.52,0.553,0.227,-3.546,0,"Wednesday","LateNight",420,"Super Listeners","Anxious, Intense, Agitated"
2024-02-01 00:04:00,"Taylor Swift","Ours (Taylor’s Version)",50499,0.539,0.475,0.293,-8.411,0,"Thursday","Night",420,"Super Listeners","Somber, Reflective, Wistful"
2024-02-01 00:04:00,"Taylor Swift","Back To December (Taylor's Version)",294189,0.486,0.635,0.235,-3.994,0,"Thursday","Night",420,"Super Listeners","Anxious, Intense, Agitated"
2024-02-01 15:32:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Thursday","Afternoon",421,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-01 15:34:00,"Britney Spears","Toxic",147577,0.774,0.838,0.924,-3.914,0.025,"Thursday","Afternoon",421,"Moderate Listeners","Happy, Energetic, Uplifting"
2024-02-01 15:36:00,"Madonna","4 Minutes (feat. Justin Timberlake & Timbaland)",95104,0.753,0.931,0.767,-4.922,0.00696,"Thursday","Afternoon",421,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-01 15:39:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",168960,0.73,0.849,0.887,-5.281,2.57e-05,"Thursday","Afternoon",421,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-01 17:13:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Thursday","Afternoon",422,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-01 17:22:00,"Britney Spears","Toxic",70820,0.774,0.838,0.924,-3.914,0.025,"Thursday","Afternoon",422,"Moderate Listeners","Happy, Energetic, Uplifting"
2024-02-01 18:41:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",130410,0.73,0.849,0.887,-5.281,2.57e-05,"Thursday","Evening",423,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-01 20:18:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",16341,0.73,0.849,0.887,-5.281,2.57e-05,"Thursday","Evening",424,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-01 20:21:00,"Taylor Swift","Welcome To New York (Taylor's Version)",197973,0.76,0.602,0.685,-4.871,0.000133,"Thursday","Evening",424,"Super Listeners","Confident, Empowered, Motivational"
2024-02-01 20:33:00,"Taylor Swift","Welcome To New York (Taylor's Version)",14551,0.76,0.602,0.685,-4.871,0.000133,"Thursday","Evening",424,"Super Listeners","Confident, Empowered, Motivational"
2024-02-01 20:34:00,"Taylor Swift","Style (Taylor's Version)",60426,0.514,0.821,0.298,-4.803,0.0232,"Thursday","Evening",424,"Super Listeners","Anxious, Intense, Agitated"
2024-02-01 23:20:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",73216,0.73,0.849,0.887,-5.281,2.57e-05,"Thursday","LateNight",425,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-01 23:24:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",229343,0.73,0.849,0.887,-5.281,2.57e-05,"Thursday","LateNight",425,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-01 23:26:00,"Britney Spears","Toxic",164311,0.774,0.838,0.924,-3.914,0.025,"Thursday","LateNight",425,"Moderate Listeners","Happy, Energetic, Uplifting"
2024-02-01 23:31:00,"Madonna","4 Minutes (feat. Justin Timberlake & Timbaland)",150336,0.753,0.931,0.767,-4.922,0.00696,"Thursday","LateNight",425,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-01 23:41:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",109546,0.73,0.849,0.887,-5.281,2.57e-05,"Thursday","LateNight",425,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-02 15:15:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",51605,0.73,0.849,0.887,-5.281,2.57e-05,"Friday","Afternoon",426,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-02 15:21:00,"Taylor Swift","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",348936,0.578,0.565,0.351,-8.064,0,"Friday","Afternoon",426,"Super Listeners","Balanced, Neutral, Easy-going"
2024-02-02 15:25:00,"Taylor Swift","Ours (Taylor’s Version)",235803,0.539,0.475,0.293,-8.411,0,"Friday","Afternoon",426,"Super Listeners","Somber, Reflective, Wistful"
2024-02-02 15:27:00,"Taylor Swift","Dear John (Taylor's Version)",105161,0.379,0.468,0.115,-5.07,0,"Friday","Afternoon",426,"Super Listeners","Gritty, Raw, Intense"
2024-02-02 19:56:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",224704,0.73,0.849,0.887,-5.281,2.57e-05,"Friday","Evening",427,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-03 19:30:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",211520,0.73,0.849,0.887,-5.281,2.57e-05,"Saturday","Evening",428,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-03 19:33:00,"Snoop Dogg","Drop It Like It's Hot",185791,0.888,0.632,0.662,-3.872,0,"Saturday","Evening",428,"Light Listeners","Confident, Empowered, Motivational"
2024-02-03 19:37:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",280045,0.632,0.539,0.186,-8.375,5.82e-06,"Saturday","Evening",428,"Super Listeners","Anxious, Intense, Agitated"
2024-02-03 19:39:00,"Taylor Swift","This Love (Taylor’s Version)",119582,0.47,0.494,0.0524,-8.672,0,"Saturday","Evening",428,"Super Listeners","Somber, Reflective, Wistful"
2024-02-03 21:04:00,"HAIM","Gasoline (feat. Taylor Swift)",193373,0.658,0.717,0.595,-4.257,0.0022,"Saturday","Evening",429,"Super Listeners","Confident, Empowered, Motivational"
2024-02-03 21:08:00,"HAIM","The Wire",245800,0.547,0.635,0.525,-5.569,5.01e-06,"Saturday","Evening",429,"Super Listeners","Confident, Empowered, Motivational"
2024-02-03 21:12:00,"Calvin Harris","Pray to God (feat. HAIM)",232226,0.606,0.949,0.436,-2.749,2.76e-05,"Saturday","Evening",429,"Occasional Listeners","Fun, Playful, Lively"
2024-02-03 21:15:00,"HAIM","Now I'm In It - Bonus Track",204280,0.717,0.707,0.206,-9.495,0.000117,"Saturday","Evening",429,"Super Listeners","Anxious, Intense, Agitated"
2024-02-03 21:19:00,"HAIM","The Steps",238800,0.703,0.714,0.62,-4.967,1.65e-06,"Saturday","Evening",429,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-03 21:25:00,"Taylor Swift","All Too Well",329160,0.631,0.518,0.205,-8.771,0,"Saturday","Evening",429,"Super Listeners","Anxious, Intense, Agitated"
2024-02-03 21:30:00,"Taylor Swift","All Too Well (Taylor's Version)",329160,0.631,0.518,0.205,-8.771,0,"Saturday","Evening",429,"Super Listeners","Anxious, Intense, Agitated"
2024-02-03 21:34:00,"Taylor Swift","Fearless (Taylor’s Version)",241591,0.569,0.741,0.43,-4.963,0,"Saturday","Evening",429,"Super Listeners","Fun, Playful, Lively"
2024-02-03 21:37:00,"Harry Styles","As It Was",167303,0.52,0.731,0.662,-5.338,0.00101,"Saturday","Evening",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 21:38:00,"Reneé Rapp","Too Well",46301,0.688,0.602,0.343,-4.71,0,"Saturday","Evening",429,"Occasional Listeners","Balanced, Neutral, Easy-going"
2024-02-03 21:41:00,"Anne-Marie","2002",186986,0.697,0.683,0.603,-2.881,0,"Saturday","Evening",429,"Light Listeners","Confident, Empowered, Motivational"
2024-02-03 21:42:00,"HAIM","Gasoline (feat. Taylor Swift)",63649,0.658,0.717,0.595,-4.257,0.0022,"Saturday","Evening",429,"Super Listeners","Confident, Empowered, Motivational"
2024-02-03 21:46:00,"Taylor Swift","If This Was A Movie (Taylor’s Version)",237022,0.471,0.699,0.234,-3.745,0,"Saturday","Evening",429,"Super Listeners","Anxious, Intense, Agitated"
2024-02-03 21:50:00,"Eminem","Love The Way You Lie",263373,0.749,0.925,0.641,-5.034,0,"Saturday","Evening",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 21:53:00,"Niall Horan","Black And White",193089,0.443,0.582,0.233,-6.015,0,"Saturday","Evening",429,"Occasional Listeners","Anxious, Intense, Agitated"
2024-02-03 21:54:00,"Harry Styles","Late Night Talking",32545,0.714,0.728,0.901,-4.595,0,"Saturday","Evening",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 21:57:00,"Lustra","Scotty Doesn't Know",160512,0.317,0.887,0.544,-4.525,9.23e-06,"Saturday","Evening",429,"Occasional Listeners","Balanced, Neutral, Easy-going"
2024-02-03 22:00:00,"Fountains Of Wayne","Stacy's Mom",197986,0.774,0.75,0.927,-4.927,1.78e-05,"Saturday","LateNight",429,"Occasional Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:01:00,"Rihanna","Shut Up And Drive",20414,0.734,0.826,0.74,-4.909,0.129,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:01:00,"Wheatus","Teenage Dirtbag",14954,0.625,0.85,0.633,-3.904,0.000233,"Saturday","LateNight",429,"Occasional Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:06:00,"Grover Washington, Jr.","Just the Two of Us (feat. Bill Withers)",312768,0.749,0.497,0.585,-12.609,0.0499,"Saturday","LateNight",429,"Light Listeners","Content, Peaceful, Reflective"
2024-02-03 22:09:00,"Carpenters","Top Of The World",179173,0.379,0.343,0.694,-12.993,0,"Saturday","LateNight",429,"Light Listeners","Relaxed, Positive, Easy-going"
2024-02-03 22:10:00,"ABBA","Dancing Queen",51409,0.543,0.87,0.754,-6.514,0.000939,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:18:00,"Carpenters","Top Of The World",179173,0.379,0.343,0.694,-12.993,0,"Saturday","LateNight",429,"Light Listeners","Relaxed, Positive, Easy-going"
2024-02-03 22:22:00,"Dido","Thank You",218360,0.673,0.95,0.563,-5.149,0.0823,"Saturday","LateNight",429,"Super Listeners","Confident, Empowered, Motivational"
2024-02-03 22:26:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Saturday","LateNight",429,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:30:00,"Passenger","Let Her Go",252733,0.479,0.545,0.243,-7.346,0,"Saturday","LateNight",429,"Occasional Listeners","Anxious, Intense, Agitated"
2024-02-03 22:31:00,"ABBA","Dancing Queen",74630,0.543,0.87,0.754,-6.514,0.000939,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:32:00,"Natasha Bedingfield","Unwritten",62976,0.706,0.8,0.629,-6.333,0,"Saturday","LateNight",429,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:33:00,"Fergie","Big Girls Don't Cry (Personal)",30314,0.707,0.642,0.249,-4.271,0,"Saturday","LateNight",429,"Occasional Listeners","Anxious, Intense, Agitated"
2024-02-03 22:36:00,"Madonna","4 Minutes (feat. Justin Timberlake & Timbaland)",189693,0.753,0.931,0.767,-4.922,0.00696,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:40:00,"Sophie Ellis-Bextor","Murder On The Dancefloor",230013,0.73,0.849,0.887,-5.281,2.57e-05,"Saturday","LateNight",429,"Super Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:41:00,"Rihanna","Disturbia",59570,0.707,0.814,0.717,-4.509,0,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:42:00,"Justin Timberlake","SexyBack (feat. Timbaland)",67413,0.967,0.583,0.964,-5.562,0,"Saturday","LateNight",429,"Light Listeners","Fun, Playful, Lively"
2024-02-03 22:43:00,"ABBA","Money, Money, Money",51520,0.787,0.704,0.646,-6.873,0.00305,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:44:00,"Fifth Harmony","Worth It (feat. Kid Ink)",32597,0.884,0.765,0.594,-3.865,7.04e-06,"Saturday","LateNight",429,"Occasional Listeners","Confident, Empowered, Motivational"
2024-02-03 22:47:00,"Sia","Cheap Thrills (feat. Sean Paul)",154496,0.592,0.788,0.755,-4.924,2.54e-06,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:47:00,"Rihanna","Pon de Replay",35541,0.779,0.64,0.499,-8.415,0.000766,"Saturday","LateNight",429,"Light Listeners","Fun, Playful, Lively"
2024-02-03 22:49:00,"ABBA","Gimme! Gimme! Gimme! (A Man After Midnight)",90154,0.749,0.491,0.536,-9.655,0.00899,"Saturday","LateNight",429,"Light Listeners","Content, Peaceful, Reflective"
2024-02-03 22:53:00,"Clean Bandit","Rockabye (feat. Sean Paul & Anne-Marie)",186858,0.717,0.73,0.792,-4.729,0,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:55:00,"Britney Spears","Toxic",159082,0.774,0.838,0.924,-3.914,0.025,"Saturday","LateNight",429,"Moderate Listeners","Happy, Energetic, Uplifting"
2024-02-03 22:59:00,"Justin Timberlake","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",236001,0.669,0.832,0.7,-5.721,0,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 23:02:00,"Taylor Swift","I Knew You Were Trouble.",183551,0.622,0.469,0.679,-6.798,2.25e-06,"Saturday","LateNight",429,"Super Listeners","Romantic, Warm, Nostalgic"
2024-02-03 23:04:00,"Madonna","4 Minutes (feat. Justin Timberlake & Timbaland)",80725,0.753,0.931,0.767,-4.922,0.00696,"Saturday","LateNight",429,"Light Listeners","Happy, Energetic, Uplifting"
2024-02-03 23:07:00,"Britney Spears","Toxic",100949,0.774,0.838,0.924,-3.914,0.025,"Saturday","LateNight",429,"Moderate Listeners","Happy, Energetic, Uplifting"
2024-02-05 00:08:00,"MGMT","Time to Pretend",146730,0.438,0.94,0.421,-3.249,0.0777,"Monday","Night",430,"Occasional Listeners","Balanced, Neutral, Easy-going"
2024-02-05 05:25:00,"Justin Hurwitz","Mia & Sebastian’s Theme",11818,0.877,0.534,0.89,-6.178,1.67e-05,"Monday","Night",431,"Occasional Listeners","Fun, Playful, Lively"
2024-02-05 17:37:00,"Justin Hurwitz","Mia & Sebastian’s Theme",70293,0.877,0.534,0.89,-6.178,1.67e-05,"Monday","Afternoon",432,"Occasional Listeners","Fun, Playful, Lively"
2024-02-05 17:41:00,"Taylor Swift","Snow On The Beach (feat. Lana Del Rey)",256124,0.664,0.399,0.265,-10.997,3.13e-06,"Monday","Afternoon",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 17:45:00,"Taylor Swift","You're On Your Own, Kid",194206,0.696,0.39,0.395,-10.331,1.55e-05,"Monday","Afternoon",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 17:48:00,"Taylor Swift","Vigilante Shit",164801,0.872,0.267,0.168,-10.764,2.18e-05,"Monday","Afternoon",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 17:51:00,"Taylor Swift","Mastermind",191039,0.66,0.343,0.137,-14.132,0.00134,"Monday","Afternoon",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 17:54:00,"Taylor Swift","Lavender Haze",202395,0.735,0.449,0.0955,-10.56,0.00126,"Monday","Afternoon",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 17:57:00,"Taylor Swift","Sweet Nothing",188496,0.336,0.161,0.407,-14.973,0.00011,"Monday","Afternoon",432,"Super Listeners","Relaxed, Positive, Easy-going"
2024-02-05 18:01:00,"Taylor Swift","The Great War",240355,0.57,0.747,0.574,-8.93,2.32e-05,"Monday","Evening",432,"Super Listeners","Confident, Empowered, Motivational"
2024-02-05 18:05:00,"Taylor Swift","Question...?",210556,0.654,0.51,0.105,-8.767,0,"Monday","Evening",432,"Super Listeners","Anxious, Intense, Agitated"
2024-02-05 18:08:00,"Taylor Swift","Bejeweled",194165,0.687,0.551,0.443,-9.202,0.000143,"Monday","Evening",432,"Super Listeners","Content, Peaceful, Reflective"
2024-02-05 18:12:00,"Taylor Swift","Dear Reader",225194,0.674,0.39,0.151,-11.944,0.00122,"Monday","Evening",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 18:16:00,"Taylor Swift","Bigger Than The Whole Sky",218502,0.42,0.22,0.0705,-12.584,0.00131,"Monday","Evening",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 18:17:00,"Taylor Swift","Snow On The Beach (feat. More Lana Del Rey)",92089,0.664,0.399,0.265,-10.997,3.13e-06,"Monday","Evening",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 18:21:00,"Taylor Swift","Karma",204852,0.64,0.619,0.121,-7.108,0,"Monday","Evening",432,"Super Listeners","Anxious, Intense, Agitated"
2024-02-05 18:23:00,"Taylor Swift","Glitch",148781,0.677,0.47,0.347,-9.65,0,"Monday","Evening",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 18:27:00,"Taylor Swift","Snow On The Beach (feat. Lana Del Rey)",256124,0.664,0.399,0.265,-10.997,3.13e-06,"Monday","Evening",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 18:32:00,"Taylor Swift","Would've, Could've, Should've",260361,0.485,0.846,0.548,-6.557,0.00115,"Monday","Evening",432,"Super Listeners","Confident, Empowered, Motivational"
2024-02-05 18:35:00,"Taylor Swift","Midnight Rain",174782,0.604,0.375,0.203,-11.637,5.87e-05,"Monday","Evening",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 18:38:00,"Taylor Swift","High Infidelity",231475,0.571,0.547,0.768,-10.141,0,"Monday","Evening",432,"Super Listeners","Fun, Playful, Lively"
2024-02-05 18:42:00,"Taylor Swift","Maroon",218270,0.655,0.384,0.0384,-8.29,1.45e-06,"Monday","Evening",432,"Super Listeners","Somber, Reflective, Wistful"
2024-02-05 18:45:00,"Taylor Swift","Paris",196258,0.703,0.518,0.347,-10.501,2.89e-05,"Monday","Evening",432,"Super Listeners","Balanced, Neutral, Easy-going"
2024-02-05 18:49:00,"Taylor Swift","Hits Different",234466,0.666,0.786,0.261,-6.556,3.34e-06,"Monday","Evening",432,"Super Listeners","Anxious, Intense, Agitated"
